company,date,freq,when,Company Name,Bankruptcy_Year,UserID,Followers,Following,before_start,before_end,after_start,after_end,Date of Bankruptcy,Company Sector,comments,Public/Private Supporting URLs,number
Hertz,07/05/2020,71,before,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,-15
Hertz,08/05/2020,66,before,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,-14
Hertz,09/05/2020,101,before,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,-13
Hertz,22/05/2020,164,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,0
Hertz,23/05/2020,570,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,1
Hertz,24/05/2020,656,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,2
Hertz,25/05/2020,154,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,3
Hertz,26/05/2020,302,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,4
Hertz,27/05/2020,308,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,5
Hertz,28/05/2020,156,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,6
Hertz,29/05/2020,102,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,7
Hertz,30/05/2020,89,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,8
Hertz,31/05/2020,57,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,9
Hertz,01/06/2020,54,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,10
Hertz,15/06/2020,217,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,24
Hertz,16/06/2020,344,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,25
Hertz,17/06/2020,222,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,26
Hertz,18/06/2020,188,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,27
Hertz,19/06/2020,124,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,28
Hertz,20/06/2020,102,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,29
Hertz,21/06/2020,125,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,30
Hertz,14/06/2020,49,after,"Hertz Global Holdings, Inc.",2020,18001417,75694,32589,21/04/2020,21/05/2020,22/05/2020,21/06/2020,"May 22, 2020",Industrial,NA,NA,23
hhgregg,07/02/2017,10,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-27
hhgregg,06/02/2017,705,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-28
hhgregg,11/02/2017,10,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-23
hhgregg,12/02/2017,10,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-22
hhgregg,13/02/2017,7,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-21
hhgregg,14/02/2017,11,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-20
hhgregg,15/02/2017,10,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-19
hhgregg,16/02/2017,31,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-18
hhgregg,17/02/2017,10,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-17
hhgregg,18/02/2017,3,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-16
hhgregg,19/02/2017,7,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-15
hhgregg,20/02/2017,7,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-14
hhgregg,08/02/2017,14,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-26
hhgregg,09/02/2017,8,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-25
hhgregg,10/02/2017,6,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-24
hhgregg,06/03/2017,20,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,0
hhgregg,07/03/2017,81,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,1
hhgregg,08/03/2017,33,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,2
hhgregg,09/03/2017,36,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,3
hhgregg,10/03/2017,14,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,4
hhgregg,11/03/2017,21,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,5
hhgregg,12/03/2017,13,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,6
hhgregg,13/03/2017,24,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,7
hhgregg,14/03/2017,6,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,8
hhgregg,15/03/2017,11,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,9
hhgregg,16/03/2017,4,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,10
hhgregg,17/03/2017,12,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,11
hhgregg,18/03/2017,6,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,12
hhgregg,19/03/2017,2,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,13
hhgregg,20/03/2017,20,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,14
hhgregg,21/03/2017,17,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,15
hhgregg,22/03/2017,18,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,16
hhgregg,23/03/2017,6,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,17
hhgregg,24/03/2017,22,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,18
hhgregg,25/03/2017,11,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,19
hhgregg,26/03/2017,4,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,20
hhgregg,27/03/2017,18,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,21
hhgregg,28/03/2017,2,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,22
hhgregg,29/03/2017,9,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,23
hhgregg,30/03/2017,12,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,24
hhgregg,31/03/2017,9,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,25
hhgregg,01/04/2017,21,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,26
hhgregg,02/04/2017,10,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,27
hhgregg,03/04/2017,14,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,28
hhgregg,04/04/2017,9,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,29
hhgregg,05/04/2017,6,after,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,30
hhgregg,27/03/2017,18,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,21
hhgregg,28/03/2017,2,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,22
hhgregg,29/03/2017,9,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,23
hhgregg,30/03/2017,12,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,24
hhgregg,31/03/2017,9,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,25
hhgregg,01/04/2017,21,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,26
hhgregg,02/04/2017,10,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,27
hhgregg,21/02/2017,7,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-13
hhgregg,22/02/2017,11,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-12
hhgregg,23/02/2017,9,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-11
hhgregg,24/02/2017,27,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-10
hhgregg,25/02/2017,7,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-9
hhgregg,26/02/2017,19,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-8
hhgregg,27/02/2017,21,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-7
hhgregg,28/02/2017,20,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-6
hhgregg,01/03/2017,15,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-5
hhgregg,02/03/2017,143,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-4
hhgregg,03/03/2017,98,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-3
hhgregg,04/03/2017,34,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,-2
hhgregg,06/03/2017,20,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,0
hhgregg,07/03/2017,81,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,1
hhgregg,08/03/2017,33,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,2
hhgregg,09/03/2017,36,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,3
hhgregg,10/03/2017,14,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,4
hhgregg,11/03/2017,21,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,5
hhgregg,12/03/2017,13,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,6
hhgregg,13/03/2017,24,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,7
hhgregg,14/03/2017,6,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,8
hhgregg,15/03/2017,11,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,9
hhgregg,16/03/2017,4,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,10
hhgregg,17/03/2017,12,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,11
hhgregg,18/03/2017,6,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,12
hhgregg,19/03/2017,2,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,13
hhgregg,20/03/2017,20,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,14
hhgregg,21/03/2017,17,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,15
hhgregg,22/03/2017,18,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,16
hhgregg,23/03/2017,6,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,17
hhgregg,24/03/2017,22,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,18
hhgregg,25/03/2017,11,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,19
hhgregg,26/03/2017,4,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,20
hhgregg,04/04/2017,9,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,29
hhgregg,05/04/2017,6,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,30
hhgregg,03/04/2017,14,before,HHGregg,2017,19464428,31800,900,06/02/2017,05/03/2017,06/03/2017,06/04/2017,"March 6, 2017",Consumer Discretionary,NA,NA,28
HMHCo,21/05/2012,14,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,0
HMHCo,22/05/2012,12,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,1
HMHCo,23/05/2012,7,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,2
HMHCo,24/05/2012,10,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,3
HMHCo,25/05/2012,6,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,4
HMHCo,27/05/2012,4,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,6
HMHCo,28/05/2012,4,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,7
HMHCo,29/05/2012,6,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,8
HMHCo,30/05/2012,7,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,9
HMHCo,22/04/2012,1,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-29
HMHCo,23/04/2012,9,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-28
HMHCo,24/04/2012,4,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-27
HMHCo,25/04/2012,3,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-26
HMHCo,26/04/2012,5,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-25
HMHCo,27/04/2012,15,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-24
HMHCo,28/04/2012,5,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-23
HMHCo,29/04/2012,6,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-22
HMHCo,30/04/2012,11,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-21
HMHCo,01/05/2012,3,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-20
HMHCo,02/05/2012,7,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-19
HMHCo,03/05/2012,11,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-18
HMHCo,04/05/2012,18,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-17
HMHCo,05/05/2012,2,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-16
HMHCo,06/05/2012,1,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-15
HMHCo,07/05/2012,11,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-14
HMHCo,08/05/2012,10,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-13
HMHCo,09/05/2012,8,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-12
HMHCo,10/05/2012,4,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-11
HMHCo,11/05/2012,12,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-10
HMHCo,12/05/2012,1,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-9
HMHCo,14/05/2012,5,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-7
HMHCo,16/05/2012,11,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-5
HMHCo,17/05/2012,14,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-4
HMHCo,18/05/2012,4,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-3
HMHCo,19/05/2012,3,before,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,-2
HMHCo,13/06/2012,8,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,23
HMHCo,31/05/2012,11,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,10
HMHCo,01/06/2012,21,after,Houghton Mifflin Harcourt,2012,185472251,18203,2928,20/04/2012,20/05/2012,21/05/2012,20/06/2012,"May 21, 2012",Communication Services,NA,NA,11
